고유 ID,주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,지역,제품 코드,제품 대분류,제품 중분류,제품명,매출,수량,할인율,수익
8861,IN-2012-62583,2013-10-18,2013-10-24,표준 배송,KM-16660,원지혜,소비자,시흥시,경기도,대한민국,수도권,FUR-CH-10000974,가구,의자,"Harbour Creations Executive Leather Armchair, Black",705300.012,2,0.27,28978.812
8862,IN-2012-62583,2013-10-18,2013-10-24,표준 배송,KM-16660,원지혜,소비자,시흥시,경기도,대한민국,수도권,OFF-SU-10002732,사무용품,일반 사무용품,"Acme Box Cutter, High Speed",128005.92,4,0.17,21517.92
8873,IN-2012-37817,2013-11-30,2013-12-05,표준 배송,MC-17275,임다영,소비자,오산시,경기도,대한민국,수도권,OFF-AR-10000720,사무용품,필기구,"Binney & Smith Markers, Fluorescent",23271.3,1,0.1,2585.7
8875,IN-2012-54302,2013-03-08,2013-03-11,빠른 배송,NP-18325,전대종,소비자,구로구,서울특별시,대한민국,수도권,FUR-BO-10004917,가구,책장,"Dania Stackable Bookrack, Mobile",124021.8,1,0,45869.4
8902,IN-2012-64466,2013-05-13,2013-05-18,표준 배송,SC-20095,도은진,소비자,남원시,전라북도,대한민국,호남,FUR-FU-10004820,가구,가구류,"Advantus Photo Frame, Erganomic",263160,5,0,113067
8903,IN-2012-64466,2013-05-13,2013-05-18,표준 배송,SC-20095,도은진,소비자,남원시,전라북도,대한민국,호남,OFF-EN-10004503,사무용품,봉투,"GlobeWeis Peel and Seal, Security-Tint",48531.6,2,0,18421.2
8907,IN-2012-68239,2013-08-07,2013-08-12,표준 배송,JW-16075,이경숙,소비자,무안군,전라남도,대한민국,호남,OFF-FA-10000089,사무용품,파스너,"OIC Rubber Bands, Assorted Sizes",29620.8,2,0,4712.4
8920,IN-2012-54001,2013-07-26,2013-08-01,표준 배송,DK-13150,권지선,기업 고객,포천시,경기도,대한민국,수도권,OFF-AP-10000647,사무용품,가전,"Hoover Refrigerator, White",1444197.6,3,0.1,0
8922,ID-2012-65152,2013-11-29,2013-12-03,표준 배송,SC-20695,현은영,기업 고객,상주시,경상북도,대한민국,영남,OFF-AR-10001922,사무용품,필기구,"Sanford Pens, Blue",22644,4,0.5,-14565.6
8923,ID-2012-65152,2013-11-29,2013-12-03,표준 배송,SC-20695,현은영,기업 고객,상주시,경상북도,대한민국,영남,FUR-CH-10004863,가구,의자,"SAFCO Swivel Stool, Black",422050.5,5,0.5,-16906.5
8947,IN-2012-65264,2013-12-13,2013-12-18,표준 배송,KM-16660,원지혜,소비자,시흥시,경기도,대한민국,수도권,TEC-MA-10003796,사무기기,전산기기,"Konica Calculator, Durable",87623.1,2,0.17,17916.3
8948,IN-2012-65264,2013-12-13,2013-12-18,표준 배송,KM-16660,원지혜,소비자,시흥시,경기도,대한민국,수도권,OFF-EN-10004649,사무용품,봉투,"Cameo Mailers, with clear poly window",45086.04,2,0.47,-11952.36
8949,IN-2012-65264,2013-12-13,2013-12-18,표준 배송,KM-16660,원지혜,소비자,시흥시,경기도,대한민국,수도권,OFF-PA-10003405,사무용품,종이,"Green Bar Memo Slips, Premium",100794.87,11,0.47,-23073.93
8959,IN-2012-13030,2013-09-26,2013-10-03,표준 배송,PF-19120,류은하수,소비자,남구,광주광역시,대한민국,호남,FUR-CH-10003009,가구,의자,"Novimex Swivel Stool, Adjustable",153260.1,1,0.1,25535.7
8960,IN-2012-13030,2013-09-26,2013-10-03,표준 배송,PF-19120,류은하수,소비자,남구,광주광역시,대한민국,호남,OFF-SU-10000914,사무용품,일반 사무용품,"Kleencut Scissors, Serrated",52298.46,3,0.1,5755.86
8961,IN-2012-13030,2013-09-26,2013-10-03,표준 배송,PF-19120,류은하수,소비자,남구,광주광역시,대한민국,호남,TEC-MA-10002711,사무기기,전산기기,"Epson Card Printer, Durable",1092869.82,7,0.1,72849.42
8962,IN-2012-13030,2013-09-26,2013-10-03,표준 배송,PF-19120,류은하수,소비자,남구,광주광역시,대한민국,호남,FUR-CH-10003950,가구,의자,"Novimex Executive Leather Armchair, Black",2942786.7,7,0.1,-229086.9
8963,IN-2012-13030,2013-09-26,2013-10-03,표준 배송,PF-19120,류은하수,소비자,남구,광주광역시,대한민국,호남,TEC-CO-10002035,사무기기,복사기,"Canon Wireless Fax, High-Speed",1037872.44,3,0.1,-23151.96
8964,IN-2012-27968,2013-09-09,2013-09-13,표준 배송,Dl-13600,홍희윤,기업 고객,화성시,경기도,대한민국,수도권,TEC-PH-10001751,사무기기,전화기,"Samsung Smart Phone, Cordless",1622932.2,3,0.17,371514.6
8965,IN-2012-27968,2013-09-09,2013-09-13,표준 배송,Dl-13600,홍희윤,기업 고객,화성시,경기도,대한민국,수도권,TEC-CO-10002283,사무기기,복사기,"Brother Copy Machine, Color",502172.622,3,0.37,-8051.778
8966,IN-2012-27968,2013-09-09,2013-09-13,표준 배송,Dl-13600,홍희윤,기업 고객,화성시,경기도,대한민국,수도권,TEC-AC-10003895,사무기기,악세사리,"Enermax Mouse, Bluetooth",43561.548,2,0.47,-2522.052
8967,IN-2012-27968,2013-09-09,2013-09-13,표준 배송,Dl-13600,홍희윤,기업 고객,화성시,경기도,대한민국,수도권,OFF-BI-10000106,사무용품,바인더,"Cardinal Hole Reinforcements, Clear",32509.44,8,0.17,6560.64
8968,IN-2012-27968,2013-09-09,2013-09-13,표준 배송,Dl-13600,홍희윤,기업 고객,화성시,경기도,대한민국,수도권,TEC-AC-10004081,사무기기,악세사리,"Logitech Keyboard, Bluetooth",78332.94,2,0.47,4403.34
8969,IN-2012-27968,2013-09-09,2013-09-13,표준 배송,Dl-13600,홍희윤,기업 고객,화성시,경기도,대한민국,수도권,OFF-AP-10002793,사무용품,가전,"KitchenAid Stove, Black",2411032.14,5,0.17,232312.14
8970,IN-2012-27968,2013-09-09,2013-09-13,표준 배송,Dl-13600,홍희윤,기업 고객,화성시,경기도,대한민국,수도권,OFF-FA-10004705,사무용품,파스너,"OIC Thumb Tacks, 12 Pack",14596.2,2,0.47,-10189.8
8971,IN-2012-27968,2013-09-09,2013-09-13,표준 배송,Dl-13600,홍희윤,기업 고객,화성시,경기도,대한민국,수도권,OFF-FA-10003962,사무용품,파스너,"Accos Thumb Tacks, Assorted Sizes",6016.878,1,0.47,-4570.722
8972,IN-2012-27968,2013-09-09,2013-09-13,표준 배송,Dl-13600,홍희윤,기업 고객,화성시,경기도,대한민국,수도권,TEC-MA-10004298,사무기기,전산기기,"Panasonic Calculator, Durable",170674.56,4,0.17,-32999.04
8973,IN-2012-27968,2013-09-09,2013-09-13,표준 배송,Dl-13600,홍희윤,기업 고객,화성시,경기도,대한민국,수도권,OFF-PA-10004187,사무용품,종이,"Xerox Message Books, Multicolor",35322.804,3,0.47,-27376.596
8986,IN-2012-45489,2013-06-01,2013-06-07,표준 배송,GH-14425,권은설,소비자,중구,서울특별시,대한민국,수도권,OFF-FA-10004698,사무용품,파스너,"Stockwell Staples, Metal",32221.8,3,0,918
8987,IN-2012-52853,2013-03-04,2013-03-09,빠른 배송,MV-18190,배재민,소비자,금정구,부산광역시,대한민국,영남,FUR-CH-10000432,가구,의자,"Harbour Creations Swivel Stool, Adjustable",1117573.2,6,0,67014
8988,IN-2012-52853,2013-03-04,2013-03-09,빠른 배송,MV-18190,배재민,소비자,금정구,부산광역시,대한민국,영남,TEC-CO-10003951,사무기기,복사기,"HP Copy Machine, High-Speed",745691.4,3,0,164046.6
8989,IN-2012-28017,2013-10-25,2013-10-30,표준 배송,BF-11215,신정운,홈 오피스,계양구,인천광역시,대한민국,수도권,OFF-PA-10000070,사무용품,종이,"Eaton Computer Printout Paper, Recycled",145741.68,6,0.1,35581.68
8992,IN-2012-37614,2013-08-17,2013-08-21,표준 배송,AS-10090,나미영,소비자,안성시,경기도,대한민국,수도권,TEC-AC-10002255,사무기기,악세사리,"Memorex Keyboard, Erganomic",70533,1,0,26775
8993,IN-2012-31692,2013-07-12,2013-07-17,빠른 배송,RF-19735,전정수,소비자,동작구,서울특별시,대한민국,수도권,TEC-PH-10000297,사무기기,전화기,"Apple Office Telephone, with Caller ID",55266.048,1,0.17,14629.248
8994,IN-2012-31692,2013-07-12,2013-07-17,빠른 배송,RF-19735,전정수,소비자,동작구,서울특별시,대한민국,수도권,TEC-CO-10001204,사무기기,복사기,"Sharp Copy Machine, Color",464291.352,3,0.37,-154807.848
9000,IN-2012-24965,2013-03-29,2013-04-03,표준 배송,SS-20875,정연태,소비자,영광군,전라남도,대한민국,호남,FUR-FU-10001471,가구,가구류,"Eldon Door Stop, Durable",192535.2,4,0,71236.8
9001,IN-2012-24965,2013-03-29,2013-04-03,표준 배송,SS-20875,정연태,소비자,영광군,전라남도,대한민국,호남,OFF-AR-10003684,사무용품,필기구,"BIC Sketch Pad, Fluorescent",101836.8,2,0,36658.8
9021,IN-2012-50585,2013-06-04,2013-06-06,빠른 배송,EM-14140,전은준,홈 오피스,대덕구,대전광역시,대한민국,충청,OFF-ST-10004496,사무용품,수납용품,"Tenex Box, Blue",100980,6,0,2937.6
9022,IN-2012-37999,2013-07-01,2013-07-08,표준 배송,NG-18430,허도희,소비자,광산구,광주광역시,대한민국,호남,FUR-FU-10002223,가구,가구류,"Deflect-O Stacking Tray, Durable",77387.4,3,0,19278
9035,IN-2012-61582,2013-11-13,2013-11-15,빠른 배송,AS-10045,최호영,기업 고객,양주시,경기도,대한민국,수도권,OFF-PA-10002811,사무용품,종이,"Green Bar Message Books, 8.5 x 11",256397.4,9,0,28090.8
9037,IN-2012-56878,2013-11-15,2013-11-22,표준 배송,EB-14110,원현승,소비자,북구,대구광역시,대한민국,영남,TEC-CO-10004507,사무기기,복사기,"Brother Fax and Copier, Digital",543917.754,3,0.07,210500.154
9038,IN-2012-56878,2013-11-15,2013-11-22,표준 배송,EB-14110,원현승,소비자,북구,대구광역시,대한민국,영남,OFF-LA-10001731,사무용품,라벨,"Avery Removable Labels, Alphabetical",11417.472,2,0.47,-5840.928
9039,IN-2012-56878,2013-11-15,2013-11-22,표준 배송,EB-14110,원현승,소비자,북구,대구광역시,대한민국,영남,OFF-LA-10004756,사무용품,라벨,"Avery Removable Labels, Laser Printer Compatible",17418.132,3,0.47,-2043.468
9040,IN-2012-56878,2013-11-15,2013-11-22,표준 배송,EB-14110,원현승,소비자,북구,대구광역시,대한민국,영남,FUR-BO-10000210,가구,책장,"Ikea Library with Doors, Pine",1383969.456,4,0.07,342223.056
9052,IN-2012-54435,2013-10-08,2013-10-14,표준 배송,HG-14845,신지애,소비자,강남구,서울특별시,대한민국,수도권,OFF-BI-10000518,사무용품,바인더,"Wilson Jones Index Tab, Clear",24112.8,4,0,856.8
9053,IN-2012-54435,2013-10-08,2013-10-14,표준 배송,HG-14845,신지애,소비자,강남구,서울특별시,대한민국,수도권,FUR-FU-10004730,가구,가구류,"Rubbermaid Light Bulb, Erganomic",17809.2,1,0,520.2
9054,IN-2012-51530,2013-02-18,2013-02-24,표준 배송,JR-15670,성미령,소비자,순천시,전라남도,대한민국,호남,OFF-PA-10000127,사무용품,종이,"SanDisk Parchment Paper, Multicolor",83170.8,5,0.1,24877.8
9069,IN-2012-35654,2013-02-03,2013-02-08,표준 배송,TS-21160,오진현,기업 고객,서초구,서울특별시,대한민국,수도권,OFF-FA-10002011,사무용품,파스너,"OIC Push Pins, Bulk Pack",30416.4,2,0,5752.8
9070,ID-2012-53686,2013-11-04,2013-11-09,표준 배송,MC-17845,우하민,소비자,목포시,전라남도,대한민국,호남,OFF-AR-10003228,사무용품,필기구,"Stanley Sketch Pad, Blue",48037.716,2,0.47,-5451.084
9071,ID-2012-53686,2013-11-04,2013-11-09,표준 배송,MC-17845,우하민,소비자,목포시,전라남도,대한민국,호남,OFF-SU-10003105,사무용품,일반 사무용품,"Fiskars Shears, Steel",178008.768,7,0.47,-97452.432
9072,ID-2012-53686,2013-11-04,2013-11-09,표준 배송,MC-17845,우하민,소비자,목포시,전라남도,대한민국,호남,FUR-BO-10003029,가구,책장,"Sauder Library with Doors, Traditional",249091.038,1,0.37,-118629.162
9074,IN-2012-11539,2013-06-07,2013-06-13,표준 배송,AT-10735,원창우,소비자,고흥군,전라남도,대한민국,호남,TEC-CO-10004997,사무기기,복사기,"Hewlett Wireless Fax, Color",1751681.7,5,0.1,739586.7
9080,ID-2012-15746,2013-12-17,2013-12-17,당일 배송,AJ-10780,신봄,기업 고객,영천시,경상북도,대한민국,영남,OFF-LA-10001839,사무용품,라벨,"Smead Shipping Labels, Laser Printer Compatible",31381.83,5,0.47,-14212.17
9081,ID-2012-15746,2013-12-17,2013-12-17,당일 배송,AJ-10780,신봄,기업 고객,영천시,경상북도,대한민국,영남,OFF-PA-10004946,사무용품,종이,"SanDisk Note Cards, Multicolor",36717.552,2,0.47,-17322.048
9087,ID-2012-33295,2013-08-14,2013-08-18,표준 배송,CC-12475,노재성,소비자,수성구,대구광역시,대한민국,영남,FUR-CH-10003097,가구,의자,"Hon Rocking Chair, Black",784522.8,8,0.25,-21114
9102,ID-2012-45433,2013-10-29,2013-11-05,표준 배송,BF-10975,조호성,기업 고객,부안군,전라북도,대한민국,호남,OFF-FA-10002156,사무용품,파스너,"Advantus Push Pins, Metal",39328.65,5,0.47,-26002.35
9103,ID-2012-45433,2013-10-29,2013-11-05,표준 배송,BF-10975,조호성,기업 고객,부안군,전라북도,대한민국,호남,OFF-FA-10000248,사무용품,파스너,"Stockwell Rubber Bands, Assorted Sizes",22672.764,3,0.47,1283.364
9104,ID-2012-17720,2013-03-12,2013-03-14,빠른 배송,NM-18520,홍혜지,소비자,중구,울산광역시,대한민국,영남,OFF-LA-10002319,사무용품,라벨,"Smead Legal Exhibit Labels, Laser Printer Compatible",12454.2,2,0.45,-459
9111,ID-2012-75981,2013-04-22,2013-04-26,빠른 배송,JM-15265,신민욱,기업 고객,보령시,충청남도,대한민국,충청,TEC-PH-10004680,사무기기,전화기,"Samsung Speaker Phone, with Caller ID",62852.4,1,0.5,-6303.6
9112,ID-2012-75981,2013-04-22,2013-04-26,빠른 배송,JM-15265,신민욱,기업 고객,보령시,충청남도,대한민국,충청,OFF-SU-10000954,사무용품,일반 사무용품,"Acme Scissors, High Speed",38923.2,3,0.5,-14871.6
9113,ID-2012-75981,2013-04-22,2013-04-26,빠른 배송,JM-15265,신민욱,기업 고객,보령시,충청남도,대한민국,충청,FUR-CH-10000432,가구,의자,"Harbour Creations Swivel Stool, Adjustable",596039.04,4,0.2,-104333.76
9114,ID-2012-75981,2013-04-22,2013-04-26,빠른 배송,JM-15265,신민욱,기업 고객,보령시,충청남도,대한민국,충청,OFF-ST-10000752,사무용품,수납용품,"Fellowes File Cart, Wire Frame",69553.8,1,0.5,-12546
9115,ID-2012-75981,2013-04-22,2013-04-26,빠른 배송,JM-15265,신민욱,기업 고객,보령시,충청남도,대한민국,충청,OFF-ST-10004871,사무용품,수납용품,"Rogers Trays, Blue",125827.2,4,0.5,-60465.6
9131,ID-2012-13660,2013-01-10,2013-01-15,빠른 배송,BD-11605,진은준,소비자,진안군,전라북도,대한민국,호남,OFF-FA-10003615,사무용품,파스너,"Stockwell Staples, Assorted Sizes",12747.348,3,0.47,-5796.252
9146,ID-2012-22172,2013-06-30,2013-07-02,특급 배송,FP-14320,임순철,소비자,함양군,경상남도,대한민국,영남,TEC-PH-10003481,사무기기,전화기,"Apple Office Telephone, Full Size",112716.324,2,0.17,-1360.476
9147,ID-2012-22172,2013-06-30,2013-07-02,특급 배송,FP-14320,임순철,소비자,함양군,경상남도,대한민국,영남,FUR-CH-10000825,가구,의자,"SAFCO Chairmat, Red",89083.944,2,0.27,14603.544
9148,ID-2012-22172,2013-06-30,2013-07-02,특급 배송,FP-14320,임순철,소비자,함양군,경상남도,대한민국,영남,FUR-CH-10004339,가구,의자,"SAFCO Steel Folding Chair, Red",255278.664,4,0.27,-24527.736
9149,ID-2012-22172,2013-06-30,2013-07-02,특급 배송,FP-14320,임순철,소비자,함양군,경상남도,대한민국,영남,OFF-AP-10001670,사무용품,가전,"Hoover Coffee Grinder, White",169988.814,3,0.17,-26646.786
9152,IN-2012-48009,2013-12-18,2013-12-22,표준 배송,BD-11635,구현철,소비자,양주시,경기도,대한민국,수도권,OFF-BI-10003367,사무용품,바인더,"Wilson Jones Binder, Recycled",40942.8,3,0,17992.8
9153,IN-2012-48009,2013-12-18,2013-12-22,표준 배송,BD-11635,구현철,소비자,양주시,경기도,대한민국,수도권,OFF-ST-10003203,사무용품,수납용품,"Eldon Lockers, Wire Frame",200919.6,1,0,86383.8
9154,IN-2012-48009,2013-12-18,2013-12-22,표준 배송,BD-11635,구현철,소비자,양주시,경기도,대한민국,수도권,TEC-MA-10001627,사무기기,전산기기,"Konica Printer, White",543150,2,0,211813.2
9161,IN-2012-42892,2013-06-29,2013-07-03,빠른 배송,MM-18280,민희준,기업 고객,울주군,울산광역시,대한민국,영남,FUR-FU-10000918,가구,가구류,"Deflect-O Photo Frame, Duo Pack",278245.8,7,0.25,33201
9172,IN-2012-43634,2013-12-04,2013-12-08,표준 배송,JB-15925,강민,소비자,종로구,서울특별시,대한민국,수도권,OFF-BI-10000928,사무용품,바인더,"Ibico Binder, Clear",25296.408,2,0.17,9139.608
9173,IN-2012-43634,2013-12-04,2013-12-08,표준 배송,JB-15925,강민,소비자,종로구,서울특별시,대한민국,수도권,FUR-BO-10003086,가구,책장,"Safco Library with Doors, Traditional",369754.794,1,0.07,75535.794
9174,IN-2012-43634,2013-12-04,2013-12-08,표준 배송,JB-15925,강민,소비자,종로구,서울특별시,대한민국,수도권,OFF-PA-10003381,사무용품,종이,"Eaton Cards & Envelopes, Multicolor",75559.662,3,0.47,-31387.338
9201,IN-2012-43375,2013-12-08,2013-12-12,표준 배송,SC-20050,차진미,홈 오피스,서초구,서울특별시,대한민국,수도권,OFF-SU-10003332,사무용품,일반 사무용품,"Elite Letter Opener, Steel",44064,2,0.1,15177.6
9202,IN-2012-43375,2013-12-08,2013-12-12,표준 배송,SC-20050,차진미,홈 오피스,서초구,서울특별시,대한민국,수도권,TEC-PH-10004664,사무기기,전화기,"Nokia Smart Phone, with Caller ID",2932596.9,5,0.1,521316.9
9233,IN-2012-74609,2013-08-05,2013-08-08,특급 배송,EN-13780,류재규,소비자,용인시,경기도,대한민국,수도권,OFF-FA-10003186,사무용품,파스너,"Accos Push Pins, Bulk Pack",103672.8,7,0,34057.8
9263,IN-2012-29634,2013-10-09,2013-10-15,표준 배송,NM-18445,조우철,홈 오피스,수영구,부산광역시,대한민국,영남,TEC-CO-10000953,사무기기,복사기,"HP Wireless Fax, Laser",1102242.6,3,0,308539.8
9264,IN-2012-29634,2013-10-09,2013-10-15,표준 배송,NM-18445,조우철,홈 오피스,수영구,부산광역시,대한민국,영남,FUR-BO-10002964,가구,책장,"Dania Floating Shelf Set, Pine",870570,5,0,104346
9265,IN-2012-42024,2013-04-29,2013-05-04,표준 배송,GH-14425,권은설,소비자,중구,서울특별시,대한민국,수도권,OFF-AP-10001076,사무용품,가전,"Hamilton Beach Coffee Grinder, Red",304592.4,7,0,45624.6
9275,ID-2012-56535,2013-11-25,2013-11-30,표준 배송,RO-19780,나현지,소비자,송파구,서울특별시,대한민국,수도권,FUR-CH-10001832,가구,의자,"Novimex Rocking Chair, Red",880765.002,9,0.27,-229372.398
9276,ID-2012-56535,2013-11-25,2013-11-30,표준 배송,RO-19780,나현지,소비자,송파구,서울특별시,대한민국,수도권,OFF-BI-10001096,사무용품,바인더,"Ibico Binder Covers, Durable",25651.98,2,0.17,5517.18
