고유 ID,주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,지역,제품 코드,제품 대분류,제품 중분류,제품명,매출,수량,할인,이익
10171,IN-2015-84150,2016-03-07,2016-03-12,표준 배송,CS-11845,현다영,기업 고객,용산구,서울특별시,대한민국,서울경기,TEC-AC-10002756,사무기기,악세사리,"SanDisk Keyboard, Bluetooth",83109.6,1,0,19920.6
10177,IN-2015-83233,2016-03-28,2016-04-01,표준 배송,RP-19390,권주상,소비자,북구,울산광역시,대한민국,영남,OFF-SU-10001066,사무용품,일반 사무용품,"Kleencut Box Cutter, Easy Grip",73990.8,2,0,8078.4
10178,IN-2015-83233,2016-03-28,2016-04-01,표준 배송,RP-19390,권주상,소비자,북구,울산광역시,대한민국,영남,FUR-BO-10003713,가구,책장,"Sauder Corner Shelving, Mobile",611265.6,4,0,18237.6
10182,IN-2015-84458,2016-09-24,2016-09-28,표준 배송,JD-15895,최승일,기업 고객,양평군,경기도,대한민국,서울경기,OFF-EN-10004801,사무용품,봉투,"Ames Clasp Envelope, Security-Tint",19584,2,0,2325.6
10183,IN-2015-84458,2016-09-24,2016-09-28,표준 배송,JD-15895,최승일,기업 고객,양평군,경기도,대한민국,서울경기,FUR-CH-10001187,가구,의자,"Novimex Chairmat, Set of Two",358570.8,6,0,132559.2
10184,IN-2015-84458,2016-09-24,2016-09-28,표준 배송,JD-15895,최승일,기업 고객,양평군,경기도,대한민국,서울경기,TEC-PH-10002699,사무기기,전화기,"Cisco Signal Booster, Full Size",312364.8,2,0,31212
10185,ID-2015-85879,2016-11-18,2016-11-22,표준 배송,LW-17215,안병철,소비자,강북구,서울특별시,대한민국,서울경기,OFF-FA-10000059,사무용품,파스너,"Stockwell Clamps, Bulk Pack",46120.32,4,0.4,-4675.68
10186,IN-2015-80615,2016-07-09,2016-07-13,표준 배송,SJ-20500,박가은,소비자,남구,광주광역시,대한민국,호남,OFF-LA-10002337,사무용품,라벨,"Smead Shipping Labels, 5000 Label Set",24480,2,0,11016
10202,IN-2015-80377,2016-10-20,2016-10-27,표준 배송,RH-19555,진라희,소비자,양평군,경기도,대한민국,서울경기,OFF-ST-10004431,사무용품,수납용품,"Fellowes Trays, Single Width",234273.6,4,0,105386.4
10209,ID-2015-80979,2016-09-06,2016-09-06,당일 배송,AS-10135,노회창,홈 오피스,동구,부산광역시,대한민국,영남,FUR-BO-10003078,가구,책장,"Safco Corner Shelving, Traditional",182939.04,2,0.4,-6107.76
10210,ID-2015-80979,2016-09-06,2016-09-06,당일 배송,AS-10135,노회창,홈 오피스,동구,부산광역시,대한민국,영남,OFF-PA-10003527,사무용품,종이,"Xerox Memo Slips, 8.5 x 11",21628.08,2,0.4,-13378.32
10213,ID-2015-80930,2016-07-24,2016-07-27,특급 배송,IL-15100,신성미,소비자,봉화군,경상북도,대한민국,영남,OFF-FA-10004243,사무용품,파스너,"OIC Staples, Assorted Sizes",32276.88,6,0.4,-20599.92
10214,ID-2015-80930,2016-07-24,2016-07-27,특급 배송,IL-15100,신성미,소비자,봉화군,경상북도,대한민국,영남,OFF-ST-10001776,사무용품,수납용품,"Eldon Trays, Wire Frame",57576.96,2,0.4,-24002.64
10215,ID-2015-80930,2016-07-24,2016-07-27,특급 배송,IL-15100,신성미,소비자,봉화군,경상북도,대한민국,영남,OFF-AP-10002041,사무용품,가전,"Cuisinart Toaster, White",63158.4,2,0.4,-30538.8
10216,ID-2015-80930,2016-07-24,2016-07-27,특급 배송,IL-15100,신성미,소비자,봉화군,경상북도,대한민국,영남,OFF-AR-10004746,사무용품,필기구,"Binney & Smith Highlighters, Easy-Erase",41273.28,4,0.4,4798.08
10217,IN-2015-83177,2016-05-16,2016-05-20,표준 배송,GZ-14470,진바람,소비자,밀양시,경상남도,대한민국,영남,OFF-EN-10000938,사무용품,봉투,"Jiffy Business Envelopes, Security-Tint",32558.4,2,0,6181.2
10224,ID-2015-86180,2016-01-15,2016-01-19,표준 배송,KM-16225,노예찬,기업 고객,노원구,서울특별시,대한민국,서울경기,OFF-PA-10001849,사무용품,종이,"SanDisk Cards & Envelopes, Recycled",59155.92,2,0.4,-30624.48
10225,ID-2015-86180,2016-01-15,2016-01-19,표준 배송,KM-16225,노예찬,기업 고객,노원구,서울특별시,대한민국,서울경기,TEC-CO-10003349,사무기기,복사기,"Hewlett Copy Machine, Color",324494.64,2,0.4,-200111.76
10226,ID-2015-86180,2016-01-15,2016-01-19,표준 배송,KM-16225,노예찬,기업 고객,노원구,서울특별시,대한민국,서울경기,FUR-CH-10003558,가구,의자,"Hon Swivel Stool, Black",591999.84,6,0.4,78837.84
10227,ID-2015-86180,2016-01-15,2016-01-19,표준 배송,KM-16225,노예찬,기업 고객,노원구,서울특별시,대한민국,서울경기,OFF-FA-10003954,사무용품,파스너,"Stockwell Rubber Bands, Assorted Sizes",8555.76,1,0.4,1425.96
10228,ID-2015-86180,2016-01-15,2016-01-19,표준 배송,KM-16225,노예찬,기업 고객,노원구,서울특별시,대한민국,서울경기,TEC-PH-10002353,사무기기,전화기,"Samsung Signal Booster, Full Size",337530.24,4,0.4,-213881.76
10229,ID-2015-81259,2016-05-23,2016-05-27,빠른 배송,BW-11110,노희도,기업 고객,공주시,충청남도,대한민국,충청,OFF-LA-10001538,사무용품,라벨,"Hon File Folder Labels, 5000 Label Set",11052.72,2,0.4,-575.28
10230,ID-2015-81259,2016-05-23,2016-05-27,빠른 배송,BW-11110,노희도,기업 고객,공주시,충청남도,대한민국,충청,FUR-CH-10002410,가구,의자,"Office Star Rocking Chair, Red",172473.84,2,0.4,-83403.36
10231,IN-2015-83723,2016-08-01,2016-08-02,특급 배송,EH-14125,민보미,홈 오피스,서구,대구광역시,대한민국,영남,FUR-BO-10001875,가구,책장,"Bush Library with Doors, Mobile",374176.8,1,0,160894.8
10233,ID-2015-81329,2016-12-03,2016-12-05,빠른 배송,BH-11710,하태오,소비자,금산군,충청남도,대한민국,충청,OFF-LA-10000220,사무용품,라벨,"Hon Removable Labels, Laser Printer Compatible",12337.92,2,0.4,-4553.28
10235,ID-2015-86649,2016-05-21,2016-05-23,특급 배송,PC-18745,권영호,기업 고객,안산시,경기도,대한민국,서울경기,FUR-BO-10001233,가구,책장,"Ikea 3-Shelf Cabinet, Mobile",59143.68,1,0.6,-68029.92
10242,IN-2015-86726,2016-12-19,2016-12-23,표준 배송,JF-15490,윤성혜,소비자,괴산군,충청북도,대한민국,충청,OFF-LA-10000473,사무용품,라벨,"Harbour Creations File Folder Labels, Alphabetical",17442,2,0,6426
10244,IN-2015-83576,2016-10-11,2016-10-16,빠른 배송,AB-10060,배명희,홈 오피스,함평군,전라남도,대한민국,호남,OFF-PA-10001639,사무용품,종이,"Enermax Memo Slips, 8.5 x 11",12117.6,1,0.4,581.4
10249,IN-2015-84556,2016-10-17,2016-10-19,특급 배송,DH-13075,최나래,기업 고객,서구,대전광역시,대한민국,충청,OFF-FA-10003727,사무용품,파스너,"OIC Rubber Bands, Assorted Sizes",148104,10,0,23562
10252,ID-2015-82190,2016-04-04,2016-04-09,표준 배송,LC-17050,나효영,소비자,칠곡군,경상북도,대한민국,영남,FUR-FU-10004907,가구,가구류,"Advantus Light Bulb, Durable",41860.8,4,0.4,-9792
10253,ID-2015-82190,2016-04-04,2016-04-09,표준 배송,LC-17050,나효영,소비자,칠곡군,경상북도,대한민국,영남,TEC-AC-10004696,사무기기,악세사리,"Logitech Mouse, Programmable",37674.72,2,0.4,-20098.08
10254,ID-2015-82190,2016-04-04,2016-04-09,표준 배송,LC-17050,나효영,소비자,칠곡군,경상북도,대한민국,영남,OFF-AR-10004116,사무용품,필기구,"Sanford Sketch Pad, Water Color",59559.84,2,0.4,-17919.36
10255,IN-2015-82911,2016-12-05,2016-12-05,당일 배송,CG-12040,안인경,홈 오피스,무주군,전라북도,대한민국,호남,OFF-FA-10002791,사무용품,파스너,"OIC Push Pins, Assorted Sizes",50428.8,4,0,23623.2
10260,ID-2015-82848,2016-10-11,2016-10-13,특급 배송,JW-15955,신초롱,소비자,서구,대전광역시,대한민국,충청,TEC-CO-10002062,사무기기,복사기,"Brother Personal Copier, Digital",174456.72,2,0.4,-29094.48
10261,ID-2015-82309,2016-08-16,2016-08-21,표준 배송,FW-14395,고형석,기업 고객,금천구,서울특별시,대한민국,서울경기,OFF-SU-10003355,사무용품,일반 사무용품,"Acme Trimmer, Steel",107663.04,4,0.4,-57454.56
10262,ID-2015-82309,2016-08-16,2016-08-21,표준 배송,FW-14395,고형석,기업 고객,금천구,서울특별시,대한민국,서울경기,TEC-CO-10002681,사무기기,복사기,"HP Personal Copier, Digital",303380.64,4,0.4,-146684.16
10263,ID-2015-82309,2016-08-16,2016-08-21,표준 배송,FW-14395,고형석,기업 고객,금천구,서울특별시,대한민국,서울경기,FUR-CH-10002273,가구,의자,"Harbour Creations Rocking Chair, Black",531191.52,6,0.4,-203759.28
10264,ID-2015-82309,2016-08-16,2016-08-21,표준 배송,FW-14395,고형석,기업 고객,금천구,서울특별시,대한민국,서울경기,OFF-ST-10003293,사무용품,수납용품,"Smead File Cart, Single Width",157198.32,2,0.4,5238.72
10265,ID-2015-82309,2016-08-16,2016-08-21,표준 배송,FW-14395,고형석,기업 고객,금천구,서울특별시,대한민국,서울경기,FUR-BO-10001233,가구,책장,"Ikea 3-Shelf Cabinet, Mobile",709724.16,8,0.4,-307664.64
10268,ID-2015-80020,2016-06-25,2016-06-30,표준 배송,JE-15745,권담비,소비자,공주시,충청남도,대한민국,충청,FUR-CH-10002938,가구,의자,"Novimex Chairmat, Red",34480.08,1,0.4,-6921.72
10269,ID-2015-80020,2016-06-25,2016-06-30,표준 배송,JE-15745,권담비,소비자,공주시,충청남도,대한민국,충청,OFF-LA-10004749,사무용품,라벨,"Avery Legal Exhibit Labels, Laser Printer Compatible",27760.32,4,0.4,-12509.28
10270,IN-2015-85886,2016-12-29,2017-01-02,표준 배송,TT-21265,조경화,기업 고객,고양시,경기도,대한민국,서울경기,FUR-CH-10002989,가구,의자,"SAFCO Bag Chairs, Adjustable",105937.2,2,0,16891.2
10274,ID-2015-81679,2016-04-23,2016-04-27,표준 배송,TB-21595,백인수,소비자,안산시,경기도,대한민국,서울경기,OFF-EN-10002034,사무용품,봉투,"Ames Peel and Seal, with clear poly window",27209.52,2,0.4,-6389.28
10275,IN-2015-81336,2016-12-05,2016-12-10,표준 배송,EM-13960,권상혁,소비자,계양구,인천광역시,대한민국,서울경기,OFF-SU-10001488,사무용품,일반 사무용품,"Stiletto Scissors, Steel",46940.4,2,0,918
10283,ID-2015-80643,2016-04-02,2016-04-06,표준 배송,HA-14920,도현윤,소비자,서구,대전광역시,대한민국,충청,TEC-AC-10000540,사무기기,악세사리,"Logitech Mouse, Erganomic",33158.16,2,0.4,-21554.64
10295,IN-2015-82218,2016-07-29,2016-08-02,표준 배송,GB-14575,송지만,소비자,의성군,경상북도,대한민국,영남,TEC-AC-10000462,사무기기,악세사리,"Logitech Keyboard, Programmable",301716,4,0,72338.4
10297,IN-2015-82540,2016-10-22,2016-10-26,표준 배송,CK-12325,명연아,홈 오피스,진천군,충청북도,대한민국,충청,OFF-SU-10003046,사무용품,일반 사무용품,"Elite Letter Opener, Steel",58752,4,0.4,979.2
10309,IN-2015-81546,2016-10-06,2016-10-11,표준 배송,PF-19225,백소희,소비자,부여군,충청남도,대한민국,충청,OFF-PA-10004673,사무용품,종이,"Green Bar Memo Slips, Recycled",68788.8,4,0,21909.6
10310,IN-2015-81546,2016-10-06,2016-10-11,표준 배송,PF-19225,백소희,소비자,부여군,충청남도,대한민국,충청,FUR-CH-10003894,가구,의자,"Harbour Creations Steel Folding Chair, Adjustable",819100.8,8,0,352022.4
10313,ID-2015-85851,2016-05-08,2016-05-14,표준 배송,MG-18145,송예경,소비자,서구,대전광역시,대한민국,충청,OFF-AP-10004499,사무용품,가전,"Cuisinart Stove, Red",329433.48,1,0.4,-6.12
10314,IN-2015-86453,2016-12-11,2016-12-16,빠른 배송,RF-19840,신형우,소비자,가평군,경기도,대한민국,서울경기,FUR-CH-10000373,가구,의자,"Hon Steel Folding Chair, Set of Two",170686.8,2,0,83599.2
10315,IN-2015-86194,2016-11-05,2016-11-09,표준 배송,SC-20230,서혜연,기업 고객,강동구,서울특별시,대한민국,서울경기,OFF-PA-10003835,사무용품,종이,"SanDisk Memo Slips, Premium",34639.2,2,0,11750.4
10316,IN-2015-86194,2016-11-05,2016-11-09,표준 배송,SC-20230,서혜연,기업 고객,강동구,서울특별시,대한민국,서울경기,OFF-SU-10002414,사무용품,일반 사무용품,"Stiletto Ruler, Easy Grip",33660,2,0,2692.8
10321,ID-2015-85228,2016-11-07,2016-11-10,빠른 배송,CC-12685,배은영,소비자,성동구,서울특별시,대한민국,서울경기,FUR-BO-10000623,가구,책장,"Safco Library with Doors, Metal",317628,2,0.6,-381153.6
10322,ID-2015-85228,2016-11-07,2016-11-10,빠른 배송,CC-12685,배은영,소비자,성동구,서울특별시,대한민국,서울경기,OFF-AP-10003304,사무용품,가전,"Cuisinart Microwave, White",677116.8,4,0.4,-417628.8
10324,IN-2015-82953,2016-04-18,2016-04-18,당일 배송,GM-14680,남채리,소비자,옹진군,인천광역시,대한민국,서울경기,OFF-LA-10000793,사무용품,라벨,"Harbour Creations Removable Labels, Laser Printer Compatible",41493.6,4,0,13219.2
10325,IN-2015-82953,2016-04-18,2016-04-18,당일 배송,GM-14680,남채리,소비자,옹진군,인천광역시,대한민국,서울경기,OFF-LA-10004411,사무용품,라벨,"Avery File Folder Labels, 5000 Label Set",58201.2,6,0,2754
10328,ID-2015-83842,2016-11-04,2016-11-09,빠른 배송,EN-13780,류재규,소비자,용인시,경기도,대한민국,서울경기,TEC-MA-10001330,사무기기,전산기기,"Konica Card Printer, Red",210919.68,2,0.4,-28127.52
10329,ID-2015-83842,2016-11-04,2016-11-09,빠른 배송,EN-13780,류재규,소비자,용인시,경기도,대한민국,서울경기,OFF-SU-10001512,사무용품,일반 사무용품,"Stiletto Shears, Easy Grip",60845.04,2,0.4,-8127.36
10330,ID-2015-83842,2016-11-04,2016-11-09,빠른 배송,EN-13780,류재규,소비자,용인시,경기도,대한민국,서울경기,OFF-SU-10004249,사무용품,일반 사무용품,"Stiletto Shears, High Speed",58862.16,2,0.4,-1970.64
10331,ID-2015-83842,2016-11-04,2016-11-09,빠른 배송,EN-13780,류재규,소비자,용인시,경기도,대한민국,서울경기,TEC-CO-10002812,사무기기,복사기,"Canon Ink, Color",363748.32,4,0.4,-127320.48
10340,IN-2015-85515,2016-11-06,2016-11-09,특급 배송,AF-10870,배희순,소비자,마포구,서울특별시,대한민국,서울경기,OFF-AR-10004077,사무용품,필기구,"Binney & Smith Pencil Sharpener, Water Color",16487.28,1,0.4,544.68
10341,IN-2015-84948,2016-05-15,2016-05-18,특급 배송,PN-18775,정자철,홈 오피스,동구,울산광역시,대한민국,영남,OFF-LA-10003057,사무용품,라벨,"Harbour Creations Legal Exhibit Labels, Adjustable",18054,2,0,2142
10342,IN-2015-84948,2016-05-15,2016-05-18,특급 배송,PN-18775,정자철,홈 오피스,동구,울산광역시,대한민국,영남,TEC-AC-10002522,사무기기,악세사리,"Memorex Router, Erganomic",497800.8,2,0,184150.8
10343,IN-2015-84948,2016-05-15,2016-05-18,특급 배송,PN-18775,정자철,홈 오피스,동구,울산광역시,대한민국,영남,OFF-EN-10000826,사무용품,봉투,"GlobeWeis Manila Envelope, Set of 50",391129.2,14,0,116953.2
10346,IN-2015-86831,2016-06-11,2016-06-15,표준 배송,BS-11665,안지우,소비자,밀양시,경상남도,대한민국,영남,OFF-EN-10004521,사무용품,봉투,"Ames Manila Envelope, Security-Tint",55263.6,2,0,24847.2
10347,IN-2015-83618,2016-11-05,2016-11-11,표준 배송,CC-12220,최태진,소비자,동두천시,경기도,대한민국,서울경기,OFF-PA-10000318,사무용품,종이,"Green Bar Parchment Paper, 8.5 x 11",127418.4,6,0,49572
10348,IN-2015-83163,2016-10-23,2016-10-28,표준 배송,HW-14935,원종호,기업 고객,강동구,서울특별시,대한민국,서울경기,OFF-SU-10002002,사무용품,일반 사무용품,"Fiskars Scissors, Steel",184089.6,8,0,62424
10356,IN-2015-82036,2016-05-30,2016-06-04,표준 배송,FP-14320,임순철,소비자,함양군,경상남도,대한민국,영남,OFF-BI-10000724,사무용품,바인더,"Avery Hole Reinforcements, Recycled",9730.8,2,0,4528.8
10357,IN-2015-86047,2016-05-20,2016-05-26,표준 배송,EB-13975,원현정,기업 고객,종로구,서울특별시,대한민국,서울경기,OFF-FA-10003546,사무용품,파스너,"Stockwell Thumb Tacks, Metal",27050.4,2,0,6181.2
10358,ID-2015-85984,2016-03-27,2016-03-29,빠른 배송,ML-17755,반윤형,홈 오피스,종로구,서울특별시,대한민국,서울경기,OFF-EN-10003176,사무용품,봉투,"Cameo Manila Envelope, Set of 50",66096,4,0.4,-6609.6
10361,IN-2015-83268,2016-08-09,2016-08-12,특급 배송,KH-16510,임미르,소비자,서구,인천광역시,대한민국,서울경기,OFF-SU-10003355,사무용품,일반 사무용품,"Acme Trimmer, Steel",89719.2,2,0,7160.4
10369,IN-2015-81035,2016-05-22,2016-05-26,표준 배송,LB-16795,현희순,홈 오피스,강동구,서울특별시,대한민국,서울경기,FUR-BO-10000668,가구,책장,"Ikea Corner Shelving, Traditional",251042.4,2,0,67748.4
10370,IN-2015-81035,2016-05-22,2016-05-26,표준 배송,LB-16795,현희순,홈 오피스,강동구,서울특별시,대한민국,서울경기,FUR-CH-10003608,가구,의자,"SAFCO Chairmat, Set of Two",126622.8,2,0,44308.8
10371,IN-2015-84339,2016-08-07,2016-08-09,빠른 배송,HZ-14950,송보민,소비자,영월군,강원도,대한민국,강원,OFF-FA-10003587,사무용품,파스너,"Advantus Push Pins, Assorted Sizes",29082.24,4,0.4,440.64
10372,IN-2015-84339,2016-08-07,2016-08-09,빠른 배송,HZ-14950,송보민,소비자,영월군,강원도,대한민국,강원,TEC-CO-10002062,사무기기,복사기,"Brother Personal Copier, Digital",348913.44,4,0.4,-58188.96
10373,IN-2015-84339,2016-08-07,2016-08-09,빠른 배송,HZ-14950,송보민,소비자,영월군,강원도,대한민국,강원,FUR-CH-10000689,가구,의자,"SAFCO Chairmat, Red",36609.84,1,0.4,-630.36
10384,IN-2015-85921,2016-11-17,2016-11-22,표준 배송,RD-19810,최연수,홈 오피스,용인시,경기도,대한민국,서울경기,TEC-MA-10003154,사무기기,전산기기,"Panasonic Printer, Red",268912.8,1,0,0
10385,IN-2015-85921,2016-11-17,2016-11-22,표준 배송,RD-19810,최연수,홈 오피스,용인시,경기도,대한민국,서울경기,OFF-BI-10000359,사무용품,바인더,"Ibico Binder Covers, Durable",30906,2,0,10771.2
10386,IN-2015-81532,2016-06-12,2016-06-16,표준 배송,CY-12745,고정민,기업 고객,금천구,서울특별시,대한민국,서울경기,OFF-AR-10001074,사무용품,필기구,"Sanford Highlighters, Blue",64260,4,0,19216.8
10387,ID-2015-82862,2016-01-13,2016-01-19,표준 배송,RH-19495,최지호,소비자,금산군,충청남도,대한민국,충청,OFF-AR-10001479,사무용품,필기구,"Binney & Smith Pencil Sharpener, Easy-Erase",34186.32,2,0.4,-575.28
10388,ID-2015-82862,2016-01-13,2016-01-19,표준 배송,RH-19495,최지호,소비자,금산군,충청남도,대한민국,충청,OFF-SU-10002750,사무용품,일반 사무용품,"Kleencut Box Cutter, Steel",41677.2,2,0.4,-16034.4
10389,ID-2015-84297,2016-10-15,2016-10-17,빠른 배송,TB-21055,장하랑,소비자,당진시,충청남도,대한민국,충청,TEC-PH-10004144,사무기기,전화기,"Apple Speaker Phone, Full Size",406661.76,8,0.6,-366171.84
